Product ID;Categories;Name *;Price tax excluded;Price tax included;Image URLs (x,y,z...);Description;Feature(Name:Value:Position)
GY5543;Mężczyźni, Buty;Hoops 3.0 Mid Classic Vintage Shoes;267.48;329;null;Odbierz pranie lub zrelaksuj się w parku ze znajomymi. Załóż spodnie dresowe lub chinosy. Rób, na co masz ochotę, lecz zawsze w dobrym stylu dzięki tym butom adidas. Kultowe 3 paski na cholewce z syntetycznej skóry i gumowa podeszwa nadają im tradycyjny styl.;Kolor:Cloud White / Legend Ink / Vivid Red:0
IF0642;Mężczyźni, Buty;Buty Samba Decon;568.29;699;null;Buty adidas Samba prezentują uproszczoną estetykę na miarę współczesnego stylu. Te buty odzwierciedlają bogatą tradycję za sprawą ponadczasowego designu. Od stóp piłkarzy po modowe wybiegi buty adidas Samba uosabiają autoekspresję i swobodny styl. Kultowe detale na 3 paskach i osłona palców w kształcie litery T mówią same za siebie. Dodaj tę uniwersalną opcję do swojej garderoby, aby podkręcić swój look.;Kolor:Cloud White / Core Black / Grey One:0
S24009;Mężczyźni, Buty;Eastrail 2.0 RAIN.RDY Hiking Shoes;324.39;399;null;Znajdź swój rytm na szlaku, a poczujesz, że możesz tak wędrować bez końca. Nawet w mokrych i wilgotnych warunkach buty hikingowe adidas zapewniają stopom komfort i suchy komfort dzięki technologii RAIN.RDY, która nie przepuszcza wilgoci. Podeszwa zewnętrzna Traxion dba o przyczepność we wszystkich kierunkach, gwarantując stabilność na śliskich i nierównych nawierzchniach. A dodatkowo te buty są wygodne od pierwszego założenia, więc możesz od razu ruszać przed siebie.;Kolor:Core Black / Grey Five / Blue Rush:0
GZ2293;Mężczyźni, Buty;ZNSORED Lifestyle Skateboarding Sportswear Mid-Cut Shoes;365.04;449;null;"Jak prosto z pudełka lub znoszone. Te buty adidas w stylu skejtowym wyglądają dobrze w każdym przypadku. Średniowysoka cholewka osadzona na mocnej, gumowej podeszwie zewnętrznej została wykonana z płótna i zamszu. Wyściełany kołnierz w połączeniu z amortyzacją LIGHTMOTION+ zapewnią Ci komfort. Po prostu zestaw je z krótkimi lub zwężanymi spodniami.

Nasze bawełniane produkty wspierają uprawę bawełny z bardziej zrównoważonych źródeł.";Kolor:Core Black / Cloud White / Cloud White:0
H03494;Mężczyźni, Buty;Adi2000 Shoes;405.69;499;null;Te buty adidas Adi2000 mają Y2K w swoim DNA. Częściowo skejtowe, częściowo koszykarskie, ale też kulturowe dziedzictwo. Cholewka z wysokiej jakości skóry i zamszu dopełnia styl na każdym kroku.;Kolor:Chalk White / Core Black / Off White:0
GZ5231;Mężczyźni, Buty;OZWEEGO Celox Shoes;446.34;549;null;To nie jest tak, że buty adidas OZWEEGO Celox pochodzą z przyszłości. Ale to, co w nich robisz i dokąd w nich zmierzasz, może zmienić przyszłość. Przewiewna siateczka pod spodem łączy się ze strukturalną klatką, gwarantując oddychający komfort i stabilizację podczas szybkiego poruszania się po mieście. O dodatkową wygodę teraz i w przyszłości zadba podeszwa środkowa z potrójną amortyzacją z pianki EVA, Adiprene i Adiprene+.;Kolor:Bliss / Bliss / Core Black:0
GY6720;Mężczyźni, Buty;Terrex Trailmaker GORE-TEX Hiking Shoes;446.34;549;null;Wygoda i przyczepność właściwe butom do biegania w terenie sprawiają, że te buty hikingowe adidas są niezwykle uniwersalne. Od długich spacerów po swobodne wędrówki wspierają Twoje stopy dzięki miękkiej amortyzacji z pianki EVA oraz wodoodpornemu, oddychającemu GORE-TEX. Język z klinem nie przepuszcza kurzu i brudu, a podeszwa zewnętrzna Traxion gwarantuje przyczepność we wszystkich kierunkach, dzięki czemu możesz piąć się w górę i schodzić po szlakach lub przemierzać miasto.;Kolor:Core Black / Core Black / Grey Six:0
IE0876;Mężczyźni, Buty;Gazelle Bold Shoes;446.34;549;null;Bez butów Gazelle nie byłoby listy najbardziej kultowych modeli adidas. Zamszowe buty, które zadebiutowały na hali w latach 70., nadal zyskują nowych fanów. Teraz Twój styl wznosi się na nowy poziom. Wysoka na trzy warstwy konstrukcja nadaje nowy wymiar klasycznemu modelowi. Detale zachowują sportowy charakter za sprawą wyjątkowo miękkiego zamszu i ząbkowanych 3 pasków. Metaliczno-złoty napis „Gazelle” nawiązuje do naszej historii.;Kolor:Core Black / Cloud White / Cloud White:0
ID9838;Mężczyźni, Buty;Hoops 3.0 Mid Lifestyle Basketball Classic Vintage Shoes;267.48;329;null;Dodaj do swojego codziennego looku inspirowany koszykówką styl za sprawą tych butów adidas do kostki. Cholewka z syntetycznej skóry miękko wspiera stopę, a klasyczne 3 paski i nadrukowane logo nadają koszykarski charakter vintage Twojemu stylowi poza parkietem.;Kolor:Cloud White / Cloud White / Cloud White:0
IE5894;Mężczyźni, Buty;Buty Handball Spezial;405.69;499;null;Idź tam, gdzie tylko zapragniesz w tych sneakerach adidas. Niskoprofilowe buty Handball Spezial, które zadebiutowały w 1979 roku na profesjonalnych boiskach halowych, a od tamtej pory stały się ikoną stylu miejskiego, w odsłonie w ponadczasowym stylu retro. Design stworzony na nowo z myślą o wolnych duchach, które wyznaczają swój własny kierunek. Cholewkę z wysokiej jakości zamszu zdobią 3 paski z zamszu i inne charakterystyczne detale inspirowane archiwalnymi modelami adidas Originals. Klasyczna sylwetka została osadzona na gumowej podeszwie zewnętrznej, która zapewnia trwałość i przyczepność.;Kolor:Bright Red / Clear Pink / Gum:0
IE0420;Mężczyźni, Buty;Gazelle Bold Shoes;446.34;549;null;Bez butów Gazelle nie byłoby listy najbardziej kultowych modeli adidas. Zamszowe buty, które zadebiutowały na hali w latach 70., nadal zyskują nowych fanów. Teraz Twój styl wznosi się na nowy poziom. Wysoka na trzy warstwy konstrukcja nadaje nowy wymiar klasycznemu modelowi. Detale zachowują sportowy charakter za sprawą wyjątkowo miękkiego zamszu i ząbkowanych 3 pasków. Metaliczno-złoty napis „Gazelle” nawiązuje do naszej historii.;Kolor:True Pink / Green / Cloud White:0
ID7807;Mężczyźni, Buty;Klapki adilette 22;243.09;299;null;"Załóż je i spójrz przed siebie. Klapki adidas inspirowane trójwymiarową topografią i wyścigiem na Marsa dostosowują przyszłość do dzisiejszych trendów. Są wykonane z naturalnych materiałów — takich jak trzcina cukrowa — i mają jednoczęściowy design, który zapewnia komfort na co dzień. Noś je w domu, w drodze lub na spacer po okolicy. Swobodny styl sprawdzi się w każdej sytuacji.

Ten produkt został stworzony z naturalnych i odnawialnych materiałów, a więc jest jednym z elementów naszej walki z plastikowymi odpadami.";Kolor:Cloud White / Cloud White / Clear Blue:0
IE3403;Mężczyźni, Buty;Handball Spezial Shoes;405.69;499;null;Clean, confident and looking sharp. The adidas Handball Spezial shoes secure their status as a modern fashion staple through sleek design and versatile style. Made initially for indoor sports in the '70s, these shoes show off timeless attitude through their signature T-shaped toebox and serrated 3-Stripes. From the soft leather upper to the gold foil details, these shoes offer iconic style you can wear any day — or every day.;Kolor:Cloud White / Core Black / Gum:0
HR1308;Mężczyźni, Buty;Terrex Swift R3 Mid GORE-TEX Hiking Shoes;690.24;849;null;"Zaufaj nam, te buty hikingowe adidas poradzą sobie w każdym terenie. Musisz tylko przyspieszyć. Buty hikingowe z GORE-TEX stworzone z myślą o szybkich ruchach w górach są wodoodporne i przewiewne, dzięki czemu sprawdzą się podczas całodziennych przygód. Lekki model z amortyzowaną podeszwą środkową i wstawką na języku zapewnia Ci ochronę i komfort, gdy wspinasz się po stromych zboczach. Przyczepna podeszwa zewnętrzna z gumy Continental™ zapewnia przyczepność w każdych warunkach pogodowych.

Cholewka uszyta z serii materiałów pochodzących z recyklingu zawiera co najmniej 50% materiałów z odzysku. To tylko jedno z naszych rozwiązań, które pomogą eliminować zanieczyszczenie plastikiem.";Kolor:Core Black / Grey Three / Solar Red:0
FU8298;Mężczyźni, Buty;Adilette Lite Slides;121.14;149;null;Klimat wakacji przez cały czas. Wsuń bose stopy w klapki Adilette Lite. (Ale możesz je nosić także do skarpetek, nie będziemy się czepiać). Ten model charakteryzuje się wyjątkowo miękką i komfortowo wygodną wewnętrzną częścią podeszwy. Buty mają logo adidas Trefoil na górnym pasku, więc zachowujesz sportowy wygląd nawet podczas relaksu.;Kolor:Core Black / Cloud White / Core Black:0
H06261;Mężczyźni, Buty;Gazelle Indoor Shoes;446.34;549;null;Buty adidas będące wznowieniem modelu Gazelle Indoor z 1979 roku mają wszystkie detale, które od lat uwielbiają kibice piłki nożnej, niezależni muzycy rockowi i miłośnicy sneakerów. Miękki zamsz i mocna, skórzana wyściółka łączą się na podeszwie zewnętrznej z gumy z przezroczystym wykończeniem. 3 paski i połyskujący, złoty napis uzupełniają autentyczny look.;Kolor:Scarlet / Cloud White / Scarlet:0
GY7338;Mężczyźni, Buty;Gazelle Shoes;405.69;499;null;W latach 60. i 70. z kibicami piłkarskimi, w latach 90. ze skejterami i niezależnymi muzykami rockowymi. Buty adidas Gazelle od lat przemierzają kulturowy krajobraz i świat. W rezultacie stały się podstawowym elementem garderoby o dużej sile wyrazu. Te buty są wierną reedycją modelu Gazelle z 1991 roku, wykonaną z tych samych materiałów, mają takie same proporcje i tekstury jak oryginał. Zamszowa cholewka z kontrastowymi, ząbkowanymi 3 paskami i klasyczną osłoną palców w kształcie litery T nadają ponadczasowy styl każdej stylizacji.;Kolor:Dark Green / Off White / Cream White:0
GY1550;Mężczyźni, Buty;OZNOVA Shoes;446.34;549;null;Jakie jest przeciwieństwo subtelności? OZNOVA. Te buty adidas ewoluują i zmieniają odważny charakter butów biegowych z lat 90. w futurystyczny fason. Na tym jednak nie koniec. Pluszowa amortyzacja Adiplus ze wstawkami z pianki EVA sprawia, że czujesz się jak w przyszłości. Ta amortyzacja. Ten komfort.;Kolor:Grey Two / Grey One / Grey Two:0
HP2757;Mężczyźni, Buty;Alphaboost V1 Shoes;446.34;549;null;"Podkręć swój weekendowy look dzięki butom adidas Alphaboost. Załóż je i ruszaj na miasto. Podeszwa środkowa Bounce sprawia, że bieg jest miękki i sprężysty. BOOST w pięcie zwraca energię, gdy się poruszasz, dzięki czemu zawsze jesteś lekki, niezależnie od tego, dokąd zaprowadzi Cię popołudnie.

Cholewka uszyta z serii materiałów pochodzących z recyklingu zawiera co najmniej 50% materiałów z odzysku. Ten produkt jest tylko jednym z naszych rozwiązań, które pomagają położyć kres plastikowym odpadom.";Kolor:Cloud White / Blue Fusion / Bright Red:0
FY6482;Mężczyźni, Buty;Response Super Shoes;308.13;379;null;Przecież wytrzymasz jeszcze 20 sekund. Wybierz buty do biegania adidas i codziennie spróbuj pokonać trochę większy dystans niż poprzedniego dnia. Każdy Twój krok będzie sprężysty dzięki zwracającej energię amortyzacji. Wyjdź na zewnątrz, a na pewno nie będziesz żałować.;Kolor:Core Black / Core Black / Grey Six:0
HR1310;Mężczyźni, Buty;BUTY TERREX SWIFT R3 GORE-TEX;608.94;749;null;Zapomnij o codziennych obowiązkach i ruszaj na łono natury w lekkich butach hikingowych, które powstały z myślą o zdobywaniu szczytów. Membrana GORE-TEX jest wodoodporna, dzięki czemu Twoje stopy pozostają suche i oddychają swobodnie. Buty mają solidną cholewkę, a klips przy pięcie zapewnia optymalną stabilizację. Dodatkowo podeszwa zewnętrzna z gumy Continental™ gwarantuje niezawodną przyczepność na szlaku – w deszczu i w słońcu.;Kolor:Core Black / Grey Three / Solar Red:0
GY1156;Mężczyźni, Buty;Terrex Conrax BOA RAIN.RDY Hiking Shoes;974.8;1199;null;Dobrze mieć ciepłe i suche stopy mimo chłodu i deszczu. Stworzone z myślą o zimowych wędrówkach, przygodach na śniegu i długich, chłodnych dniach spędzanych na dworze buty zimowe adidas Terrex są wodoodporne i w pełni ocieplane. COLD.RDY z PrimaLoft® otula Twoją stopę, zatrzymując ciepło, a RAIN.RDY chroni przed zamoczeniem, śniegiem i deszczem, zapewniając suchy komfort stopom przez cały dzień. BOA® Fit System pozwala Ci na szybkie zasznurowanie i gwarantuje pewność. Podeszwa środkowa BOOST amortyzuje i dodaje energii na każdym kroku, na śniegu i poza nim, niezależnie od temperatury. Przyczepna guma Stealth przystosowana do zimy oznacza doskonałą przyczepność i pewność na śliskich, oblodzonych nawierzchniach.;Kolor:Focus Olive / Core Black / Pulse Olive:0
ID4226;Mężczyźni, Buty;TERREX FREE HIKER 2 COLD.RDY;974.8;1199;null;Kiedy wychodzimy na zimną pogodę, ważne jest, by zachować ciepło i suchy komfort stóp. Nie musisz się martwić o chłód, wybierz TERREX FREE HIKER 2 COLD. RDY. Podeszwa zewnętrzna z gumy Continental™ zapewnia niezawodną przyczepność na każdym kroku. Dzięki membranie GORE-TEX, która gwarantuje Twoim stopom suchy komfort, oraz piance BOOST amortyzującej każdy krok, chłód już nie stanowi problemu.;Kolor:Core Black / Core Black / Grey Four:0
GY6760;Mężczyźni, Buty;Terrex Trailmaker Mid COLD.RDY Hiking Boots;527.64;649;null;"Podążaj za miłością do przygody. Nawet gdy na zewnątrz jest zimno, buty trekkingowe adidas pozwolą Ci odkrywać świat w pełnym komforcie. Izolacja COLD.RDY otula stopy ciepłem, a podeszwa zewnętrzna Traxion zapewnia przyczepność w każdym kierunku. Lekki design pozwoli Ci szybko poruszać się po mieście i szlaku.

Model wykonany częściowo z materiałów pochodzących z recyklingu odzyskanych w trakcie procesu produkcyjnego, np. ścinków materiałów i odpadów z gospodarstw domowych, w celu uniknięcia znacznie większego wpływu na środowisko naturalne, jaki wywiera produkcja surowców.";Kolor:Focus Olive / Pulse Olive / Core Black:0
GW8493;Mężczyźni, Buty;Buty X Speedportal.4 FG;226.83;279;null;"Dobrzy zawodnicy potrafią znaleźć dobrą okazję. Wybitni zawodnicy sami je tworzą. Wkrocz do świata wielowymiarowej szybkości w butach adidas X Speedportal. Te buty piłkarskie zostały stworzone z myślą o szybkich zmianach kierunku i prędkości, która pozwoli Ci zmienić przebieg meczu na naturalnej nawierzchni, twardej nawierzchni i sztucznej trawie. Miękka i trwała, powlekana, tekstylna cholewka ułatwia bliski kontakt z piłką.

Cholewka zawiera co najmniej 50% materiałów pochodzących z recyklingu. Ten produkt stanowi tylko jedno z naszych rozwiązań, które pomogą wyeliminować zanieczyszczenie plastikiem.";Kolor:Core Black / Solar Red / Solar Green:0
IG9777;Mężczyźni, Buty;Buty Superstar XLG;446.34;549;null;Jeśli sądzisz, że buty adidas Superstar nie mogą stać się jeszcze odważniejsze, to ta wersja nadaje nowoczesny charakter klasycznym butom z lat 70. Powiększone proporcje i równie wyraziste akcenty rzucają się w oczy za sprawą kultowych, ząbkowanych 3 pasków. Całkowicie skórzana cholewka pozostaje wierna swoim korzeniom vintage, a jednocześnie odświeża sylwetkę, gwarantując świeżość. Pewnie wykonasz każdy krok, gdy chroni Cię osłona palców w kształcie muszli.;Kolor:Core Black / Cloud White / Gold Metallic:0
HP6011;Mężczyźni, Buty;Buty VS Pace 2.0;202.44;249;null;"Zaprezentuj światu swój nowy trick na desce lub po prostu relaksuj się w swobodnym stylu w tych butach adidas. Model pozostaje wierny swoim sjektowym korzeniom za sprawą nubukowej cholewki i wulkanizowanej podeszwy środkowej. Załóż je, aby sprawdzić swoje umiejętności na rampie, płaskim drążku lub gdy po prostu chcesz się zrelaksować z przyjaciółmi.

Ten model jest wykonany z serii materiałów pochodzących z recyklingu i zawiera co najmniej 50% materiałów z odzysku. Jest to jedno z proponowanych przez nas rozwiązań, jakie mogą pomóc nam położyć kres plastikowym odpadom.";Kolor:Legend Ink / Cloud White / Cloud White:0
HQ4672;Mężczyźni, Buty;adilette 22 Slides;243.09;299;null;"Projektując te klapki adidas, sięgnęliśmy do map topograficznych ilustrujących ekspedycje na Marsa i zwymiarowanie nowej planety. Ale futurystyczny styl na tym się nie kończy. Buty są wykonane częściowo z trzciny cukrowej, co stanowi krok w kierunku bardziej zrównoważonej przyszłości. Noś je na zróżnicowanym terenie ― od mokrego po suchy.

Ten produkt został stworzony z naturalnych i pozyskanych z odnawialnych źródeł materiałów w ramach naszej walki z plastikowymi odpadami.";Kolor:Crystal White / Crystal White / Core Black:0
